tconst,originalTitle,weightedAverage,soup
tt1984153,Excision,6.112941338533232,comedy drama horror nm3160595 nm1715118 nm0058372 nm1736769 nm0000183 nm1131557
tt1985017,Atlas Shrugged II: The Strike,5.646648810811267,drama mystery sci-fi nm0003289 nm0000526 nm0000892 nm0005246 nm0264579 nm0046033
tt1985019,Austenland,6.278500547843815,comedy romance nm1415801 nm0005392 nm0270625 nm0177639 nm1235366 nm0130536
tt1985266,Vorood-e-Aghayan Mamnoo,6.496085895628778,comedy drama romance nm2202538 nm2790534 nm1282391 nm0013841 nm2155679 nm1288315
tt19853258,Still,7.625292438182864,biography documentary nm0346550 nm0000150 nm0346550 nm0001630 nm3366367
tt19858164,Little Bone Lodge,6.126099408585231,crime horror thriller nm2775497 nm0000613 nm1862828 nm10082934 nm13592423 nm6513403
tt1985949,The Angry Birds Movie,6.29434179257204,action adventure animation nm0443505 nm0717678 nm0837177 nm1265802 nm1144419 nm0748973 nm0352778
tt1985966,Cloudy with a Chance of Meatballs 2,6.2948543765403135,adventure animation comedy nm0970606 nm2329165 nm0352778 nm0267506 nm0287182 nm0000439 nm0001001
tt1985981,Desi Boyz,5.819437444886418,comedy drama romance nm2539328 nm0474774 nm1303433 nm2138653 nm1696711 nm0451600
tt1986202,Whispers,4.7740113941190865,drama horror thriller nm0840412 nm1931742 nm2961993 nm1319676 nm0325943 nm0347657
tt19864802,Land of Bad,6.434821360831693,action thriller nm1827931 nm2955013 nm0000128 nm1292661 nm1340638 nm0893257
tt1986843,Un plan parfait,6.258632377076913,adventure comedy romance nm0154312 nm1208167 nm0200702 nm1745743 nm0686401 nm3214170
tt1986953,Storage 24,5.172768976222492,horror sci-fi nm1266897 nm0164929 nm1524440 nm2063982 nm2652095 nm1471089
tt1987680,The Upside,6.940010990669433,comedy drama nm1139726 nm0366389 nm0186505 nm0000173 nm3813115 nm8091769
tt19883634,The Old Oak,6.746695814854861,drama nm0516360 nm8821923 nm13668363 nm15322352 nm0289291 nm8821929
tt1988621,Exists,5.507827421375976,horror thriller nm0844896 nm4692308 nm2267725 nm2399892 nm2886781 nm2906444
tt19886242,Rorschach,6.582166641419147,action mystery thriller nm9094689 nm0007123 nm10251235 nm0415538 nm1429243 nm7837226
tt19887550,Good Grief,6.32558308648507,comedy drama romance nm2391794 nm2391794 nm1550948 nm2797744 nm1812656 nm0408309
tt1989475,Chained,6.356913652288489,crime drama horror nm0528337 nm0000352 nm1181180 nm3909032 nm0000566 nm3300306
tt1990181,Brake,6.12246684322014,thriller nm0868650 nm0001151 nm0500200 nm0100068 nm0000297 nm4638819
tt1990216,El Gringo,5.726635899798846,action drama nm1161979 nm0012078 nm5266294 nm1707712 nm3135883 nm0253249
tt1990314,Robot & Frank,6.941844068215587,comedy crime drama nm1500577 nm0765597 nm0001449 nm0000215 nm0000239 nm0005188
tt1991031,Digging Up the Marrow,5.974209066016878,comedy horror mystery nm1697112 nm0936403 nm1697112 nm1701139 nm3991275
tt1991245,Chernobyl Diaries,5.079881796753724,horror mystery thriller nm0662086 nm0565366 nm1838070 nm2772584 nm0680667 nm2070336
tt1992138,Force,6.379401284051359,action crime drama nm1723225 nm1303433 nm1299510 nm4651098 nm0044796 nm0728262
tt1992258,Tower Block,6.028494725311952,thriller nm3838717 nm2071556 nm0809956 nm1471089 nm1925239 nm0114460 nm0869871
tt1995341,It's a Disaster,6.332810290192459,comedy drama nm1787651 nm1036340 nm2289780 nm1059821 nm0189144 nm1065229
tt1995390,Our Kind of Traitor,6.195965482848738,action crime drama nm1264352 nm0010169 nm1366568 nm0001745 nm3401043 nm3189577
tt1996264,"For a Good Time, Call...",6.040329355949072,comedy nm1637474 nm0310966 nm1601643 nm0519043 nm2312345 nm0541849
tt1996310,Lore,6.879509705449826,drama romance war nm0795153 nm4551978 nm2837587 nm3047077 nm0488053 nm5703621
tt1999167,Gekijouban Naruto: Buraddo purizun,6.675209257702289,action animation fantasy nm1496044 nm0847594 nm1468944 nm0468711 nm0409287 nm1111054
tt1999192,Kevin Hart: Laugh at My Pain,6.810448375552033,comedy documentary nm0806492 nm1103162 nm0366389 nm0378245 nm3146142 nm5183398
tt1999890,Hell Fest,5.638413279852253,horror thriller nm0687427 nm6407242 nm4806678 nm5046593 nm3913726 nm4545813
tt1999987,Breathe In,6.270131955083966,drama romance nm2035886 nm0428065 nm0001602 nm4496875 nm0752407 nm4568989
tt1999995,Would You Rather,5.747247922700589,horror thriller nm1428946 nm0811242 nm0820053 nm0001062 nm0185431 nm0319142
tt2002718,Machete Kills,5.6329716891104455,action comedy crime nm0001675 nm0001803 nm0891786 nm0000154 nm0004695 nm0065007
tt2004420,Neighbors,6.298156784020674,comedy nm0831557 nm0736622 nm0126284 nm1374980 nm0001435 nm5746224
tt2004432,Wolf Creek 2,6.113829240772977,horror thriller nm0572562 nm0418877 nm1507708 nm4590140 nm4963938 nm0270359
tt2005151,War Dogs,7.082200274565607,biography comedy crime nm0680846 nm1706767 nm1886602 nm3111373 nm1816775 nm8349038
tt2005363,Tekken: Buraddo benjensu,5.973598876643789,action animation fantasy nm4575677 nm0157120 nm0411167 nm1124112 nm1465001 nm0645636
tt2005374,The Frozen Ground,6.384561638821874,biography crime drama nm1960428 nm0000115 nm1227814 nm0000131 nm0606487 nm1213456
tt2006040,A Fantastic Fear of Everything,5.893162555040981,comedy horror nm1553775 nm4577742 nm0670408 nm0293550 nm2496312 nm0383354 nm2367998
tt2006295,The 33,6.819210432308192,biography drama history nm0726638 nm0000104 nm0763928 nm0000300 nm0000981 nm0001617
tt2007387,Go-ji-jeon,6.836046110417023,action drama history nm1922242 nm0793784 nm1714968 nm1422733 nm2944077 nm2043703
tt2007993,Sai de ke · ba lai: Tai yang qi,6.9633717934070125,action drama history nm0917669 nm0027942 nm0367389 nm0442754 nm0849294 nm4595384
tt2008006,Tou ze,6.914975615624091,drama nm0401176 nm0490489 nm0409677 nm0702656 nm0298121 nm0157971
tt2010914,Behzat Ç.: Seni Kalbime Gömdüm,7.07369848674109,action crime mystery nm0015091 nm1698655 nm1698772 nm1754048 nm2667193 nm4245240
tt2011159,No Good Deed,5.70662971830585,crime drama horror nm0589284 nm0378245 nm0252961 nm0004753 nm0215487 nm0005431
tt2011276,Banshee Chapter,5.644360320457367,horror mystery sci-fi nm4578266 nm2316016 nm0505971 nm0573354 nm0602161 nm3156214
tt2011311,The Outsider,6.196613161397081,action crime drama nm1324710 nm0001467 nm0038355 nm0793404 nm3101617 nm0386472
tt20115096,A Tourist's Guide to Love,5.957052552760881,adventure comedy romance nm1286069 nm0000337 nm2263679 nm1133651 nm0701512 nm0842254
tt20115766,Knox Goes Away,6.571842320361898,thriller nm0000474 nm0000474 nm0571964 nm14454615 nm0674646 nm2251846
tt20119468,Faithfully Yours,5.966640790365287,thriller nm0244011 nm1476196 nm1504719 nm0618574 nm1837583 nm1683009
tt2011953,Keep the Lights On,6.2997912781754,drama romance nm0755158 nm0511892 nm2185539 nm0629855 nm2766807 nm4913654
tt2011971,Monsieur Lazhar,7.247350956993718,comedy drama nm0265852 nm0271408 nm4563869 nm4563783 nm0698921 nm2145725
tt2012011,Scenic Route,6.331842410590763,drama horror thriller nm0324521 nm1603397 nm0241049 nm0283945 nm2829954 nm2979225 nm0324533
tt2013293,Kaze tachinu,7.721896943984031,animation biography drama nm0594503 nm0030417 nm0632689 nm3768523 nm0632761 nm1334850
tt2014338,Side by Side,7.219818057199021,documentary nm0447863 nm1761718 nm0000841 nm0005647 nm0066244 nm1000465
tt2015381,Guardians of the Galaxy,7.992873298837893,action adventure comedy nm0348181 nm0695435 nm0004874 nm0177896 nm0757855 nm1176985
tt2016303,The Bricklayer,5.540213771584632,action thriller nm0001317 nm0001173 nm2400045 nm0004286 nm0625789 nm3947644
tt20168564,Oegye+in 1bu,6.188681503562546,action adventure fantasy nm1569807 nm5526263 nm5887256 nm6311824 nm10612322 nm12482404
tt2016894,Ek Tha Tiger,5.665955445540829,action adventure romance nm1203138 nm0006795 nm1229940 nm0439784 nm1249116 nm0786022
tt2016940,Man of Tai Chi,6.019211722509482,action drama nm0000206 nm0155392 nm0000206 nm0596297 nm0950494 nm5328316
tt2017020,The Smurfs 2,5.385829026506403,adventure animation comedy nm0331532 nm0000439 nm1724323 nm2953537 nm0000279 nm0322407
tt2017038,All Is Lost,6.85929240255626,action adventure drama nm1170855 nm0000602 nm1170855 nm0230306 nm1291145
tt2017561,Xi you: Xiang mo pian,6.562203076133997,action adventure comedy nm0159507 nm0477213 nm3491286 nm0795517 nm2348646 nm3881333 nm7914475
tt2018069,Our House,5.611562599524378,drama horror mystery nm2227980 nm0707816 nm3287038 nm4007171 nm4789062 nm0396129
tt20225374,Vesper,6.032121530588286,adventure drama sci-fi nm3043504 nm3042028 nm5380206 nm0550371 nm10538218 nm0104114 nm5319214
tt2023453,Diary of a Wimpy Kid: Dog Days,6.282314917047882,comedy family nm0101047 nm2325393 nm2953573 nm1256602 nm0001872 nm0006713
tt20234774,Wicked Little Letters,6.748079934686278,comedy crime drama nm4824763 nm2976580 nm1469236 nm0001758 nm0428121 nm3142672
tt2023587,Mama,6.199405364873852,fantasy horror thriller nm0615592 nm1567113 nm0182666 nm2743784 nm4719471
tt2023690,Sightseers,6.454178572396147,adventure comedy crime nm1296554 nm1546686 nm0352901 nm1361530 nm0203688 nm0584199
tt20242416,Maamannan,6.451507522574404,action drama thriller nm6041683 nm0883014 nm1335704 nm7146337 nm3561350 nm0482309
tt2024432,Identity Thief,5.716332311469255,comedy crime drama nm1164861 nm0000867 nm0565250 nm0158626 nm0001605 nm0269463
tt2024469,Non-Stop,6.887159650120921,action mystery thriller nm1429471 nm0000553 nm0000194 nm1058940 nm1890784 nm1676649
tt2024519,The Broken Circle Breakdown,7.542429852553034,drama music romance nm0886976 nm0046424 nm0374949 nm4636536
tt2024544,12 Years a Slave,8.087120906691187,biography drama history nm2588606 nm0252230 nm0931324 nm1055413 nm0000093 nm4833412
tt20249418,Romancham,6.952854892310301,comedy horror nm8527635 nm6229968 nm6976646 nm5584853 nm13205277 nm12998937
tt2025526,Choi-jong-byeong-gi hwal,6.840740956517576,action adventure nm3482943 nm1310960 nm2440627 nm3673844 nm4623624 nm0497362
tt20256528,What Is a Woman?,7.985164030849616,documentary nm1721001 nm9503133 nm13673717 nm1770804 nm13673718 nm4881534
tt2025667,Smiley,4.2734281410874715,horror mystery thriller nm2038422 nm3312826 nm1750524 nm3507289 nm0020264 nm0917962
tt2025690,The Finest Hours,6.665434269652688,action drama history nm0318916 nm1517976 nm0000729 nm0004936 nm0051509 nm0334441
tt2027064,Blue Caprice,6.025192236444205,biography crime drama nm1633043 nm0913460 nm1343331 nm0625789 nm0000725 nm1690743
tt2027136,Kristy,5.996752987320498,horror thriller nm0085627 nm2247245 nm2230865 nm1395771 nm2421211 nm2608171
tt2027140,L'écume des jours,6.4255936950664365,comedy drama fantasy nm0327273 nm0244151 nm0851582 nm0255362 nm1082477 nm0563740
tt2027178,O Homem do Futuro,6.65580051945723,comedy fantasy romance nm0868595 nm0609944 nm1133949 nm0579201 nm1171787 nm0103794
tt2027231,Perfect Sisters,5.838078954067251,crime drama thriller nm0112253 nm1113550 nm1670137 nm0000227 nm0751638
tt2028530,Paradise Lost 3: Purgatory,7.425724359855652,crime documentary nm0075666 nm0802501 nm4979145 nm4979241 nm6567797 nm0387615 nm0387636
tt2032557,The Reluctant Fundamentalist,6.640874819396941,drama thriller nm0619762 nm1981893 nm0000630 nm0000662 nm0005028 nm0700875
tt2032572,USS Indianapolis: Men of Courage,5.526624662015741,action drama history nm0005522 nm0000115 nm0001744 nm0005048 nm1782667 nm0001664
tt2034031,Laggies,6.378027395515625,comedy drama romance nm1119645 nm0461136 nm1631269 nm0005377 nm0916406 nm2421227
tt2034139,The Last Exorcism Part II,4.495013836655529,horror thriller nm1424878 nm0068042 nm3400186 nm0004829 nm0003861 nm2743985
tt2034800,The Great Wall,5.909127447597079,action adventure fantasy nm0955443 nm0000354 nm1320897 nm0000353 nm0490489 nm0050959
tt2035630,Starlet,6.635858473028664,drama nm0048918 nm2218604 nm4588116 nm5589118 nm1886524 nm5695710
tt2036416,"Na xie nian, wo men yi qi zhui de nu hai",7.171029187022813,comedy drama romance nm3321182 nm4584685 nm1701227 nm0284015
tt2039338,Flatliners,5.2872046681674405,drama horror mystery nm0649117 nm0680983 nm0526019 nm2400045 nm3584268 nm4169922
tt2039345,Grand Piano,5.956150270435057,drama music mystery nm1079001 nm0000704 nm0000131 nm2628935 nm0989182 nm1395602
tt2039393,The Gambler,6.011239000657877,crime drama thriller nm1012501 nm0000242 nm0001448 nm0000422 nm0488953 nm0001421
tt2040560,The Pact,5.7785141063614605,horror mystery thriller nm1130275 nm2362068 nm0000680 nm0825209 nm0115671
tt2041488,Thunderstruck,5.594341066364414,comedy family fantasy nm0925870 nm2562621 nm2342402 nm0000902 nm1040365 nm2480883
tt2041510,The Maladjusted,5.489906128149753,comedy drama nm2777365 nm0441085 nm0791898 nm2335279 nm1383226 nm2386140
tt2042568,Inside Llewyn Davis,7.363717422354025,drama music nm0001053 nm0001054 nm1209966 nm1659547 nm0000422 nm1330560 nm0005493
tt2042583,La jaula de oro,6.897678299882411,drama nm0004033 nm5090373 nm5088963 nm5090255 nm5089380 nm5783453
tt2043932,New Kids Nitro,5.989905388490834,action comedy nm1473091 nm1475794 nm3166295 nm3166557 nm3165937 nm1473091 nm1475794
tt2043933,Night Moves,6.117660503625781,drama thriller nm0716980 nm0251986 nm0266824 nm0765597 nm0790057 nm2383250
tt2044729,A Glimpse Inside the Mind of Charles Swan III,5.335183643822482,comedy nm0178910 nm0000221 nm0005403 nm0000195 nm0935395 nm0660860
tt2044801,Kite,5.157191801287801,action crime thriller nm0956537 nm2086223 nm4630687 nm0511686 nm3947527 nm2786608
tt2048770,I'll Follow You Down,6.129276381268306,drama mystery sci-fi nm1416352 nm3198709 nm0001722 nm0000096 nm4825013 nm4684804
tt2049543,Synchronicity,5.707149587504345,drama mystery romance nm1402180 nm0572030 nm1732403 nm1410105 nm1407651 nm0000461
tt2051879,Europa Report,6.386139031178497,adventure drama mystery nm0179542 nm1663205 nm0638824 nm0131235 nm0001110 nm0943079
tt2053425,De rouille et d'os,7.318799025750508,drama romance nm0002191 nm0182839 nm0774386 nm5014245 nm2072818 nm0556387
tt2053463,Side Effects,7.0771684744748296,crime drama mystery nm0001752 nm1913734 nm1475594 nm0000179 nm0001876 nm0237164
tt2054790,Michael Kohlhaas,6.126988680936886,drama history nm0220774 nm0586568 nm3274621 nm0161046 nm1269088 nm0004486
tt2055709,Penthouse North,5.811573276794223,drama mystery thriller nm0747849 nm1157358 nm0000474 nm1289351 nm1027286 nm1503416
tt2055765,The English Teacher,5.831576361527463,comedy drama nm0957197 nm0000194 nm0029400 nm0001427 nm2934314 nm0001447
tt20561198,Bastarden,7.349439601081994,biography drama history nm1064048 nm0586568 nm4518657 nm6760176 nm14296349 nm5056301
tt2056771,A Bigger Splash,6.370543018775121,drama music thriller nm0345174 nm0842770 nm0774386 nm0000146 nm0424848 nm0350126
tt2057392,Eye in the Sky,7.241824957924207,action drama thriller nm0004303 nm0000545 nm0666739 nm0000614 nm5831542 nm7982975
tt2058107,The Railway Man,7.003154483169887,biography drama romance nm0855300 nm0000147 nm0000173 nm0001745 nm3528539 nm0533369
tt2058673,Point Break,5.361608374154359,action adventure crime nm0179697 nm1183149 nm3478396 nm0935653 nm1954240 nm0655782
tt2059171,13 Sins,6.28599214476848,comedy horror thriller nm0821844 nm0916406 nm1984458 nm0101005 nm2179180 nm0000579
tt2059255,No,7.204104990158483,drama history nm1883257 nm0305558 nm0998846 nm0954222 nm0323483 nm0134573
tt2061702,Hotarubi no mori e,7.496324985509895,animation drama fantasy nm0648464 nm2146022 nm4785118 nm0875320 nm5345817 nm2138168
tt2061712,Interview with a Hitman,5.918922410349717,action crime drama nm4678690 nm0331577 nm3202512 nm0007154 nm0529300 nm0585661
tt2062700,Song to Song,5.704576171939231,drama music romance nm0000517 nm0331516 nm1913734 nm1055413 nm0000204 nm0000949
tt2062969,L'enfant d'en haut,6.6628203958316385,crime drama nm0576732 nm2244205 nm3197772 nm1161994 nm0000096 nm0836681
tt2063666,Hello I Must Be Going,6.189861272077587,comedy drama romance nm0521974 nm0001491 nm3571592 nm0001100 nm0748270 nm1675671
tt2063781,Smashed,6.584856951054278,drama nm1242054 nm0935541 nm0666739 nm0644406 nm0005259 nm0818055
tt2064968,The Longest Week,5.610515217255298,comedy drama romance nm2871592 nm0000867 nm1312575 nm0001082 nm0731634 nm2777975
tt2066051,Rocketman,7.271912798419314,biography drama music nm0002077 nm5473782 nm0068260 nm0534635 nm0397171 nm0428121
tt2066176,Any Day Now,6.871520149706971,drama nm0003910 nm0001086 nm0226813 nm4686126 nm0004920 nm0001344
tt20672534,Zom 100: Zombie ni Naru made ni Shitai 100 no Koto,5.799731946554613,action comedy fantasy nm4866109 nm8910575 nm5862496 nm5030112 nm1368557 nm0457556
tt2069100,Treto poluvreme,6.9425795851561825,drama history romance nm0593986 nm4689415 nm2762049 nm0759898 nm0784884 nm0747840
tt2069715,Anadolu Kartallari,6.189111587406263,adventure drama romance nm0889943 nm1731629 nm4293138 nm3843449 nm2204395 nm1726942
tt2069797,Delirium,5.87655931644629,horror thriller nm1531934 nm0165101 nm1270009 nm0333410 nm0612534 nm0342881
tt2070649,Do-ga-ni,7.658617270650009,drama nm1375363 nm1508003 nm1869756 nm4694226 nm1048199 nm4694692
tt2070776,Populaire,6.6240983300998115,comedy romance sport nm1672051 nm0244151 nm0040545 nm1918862 nm0067367 nm0072648
tt2070862,Temptation: Confessions of a Marriage Counselor,5.266019163572734,drama nm1347153 nm0810619 nm0001853 nm0005275 nm2578007 nm2342614
tt2071550,Open Grave,6.196792646518576,horror mystery sci-fi nm1018426 nm1663205 nm0470981 nm0387319 nm0604784
tt2071613,Business Man,6.890201877737253,action crime drama nm0700872 nm1121870 nm2570245 nm0695177 nm2837663 nm0793851
tt2072045,Are All Men Pedophiles?,5.966199630489629,documentary nm4698308 nm4698308 nm1581698 nm3463865 nm4699132 nm0001856
tt2072227,Shanghai,6.870384217787056,crime drama mystery nm1962313 nm1867717 nm1431656 nm3202701 nm0154146 nm0665554
tt2072230,Shingeki no kyojin,5.2870078644181895,action adventure drama nm0383688 nm2067218 nm3460467 nm1959800 nm1595000 nm3142576
tt2072233,Sleepless,5.673519829998431,action thriller nm2171633 nm0004937 nm1157358 nm0000551 nm0005517 nm1058940
tt2072933,Cottage Country,5.886247812241485,comedy crime horror nm0920017 nm0015196 nm0479527 nm0700577 nm0678107 nm1534707
tt2073029,Marina Abramovic: The Artist Is Present,7.0926687767066205,biography documentary history nm1128830 nm0243391 nm0009127 nm0880370 nm4938682 nm3610673 nm2252169
tt2075108,Baishe Srabon,7.232543226836413,action crime drama nm3797575 nm0154146 nm1913625 nm0784025 nm3374672 nm0315872
tt2076220,Holy Motors,6.9236828055228585,drama fantasy nm0136021 nm0491777 nm0778568 nm0578949
tt2076298,Yip Man 4,6.901393461068997,action biography drama nm0948159 nm0947447 nm0012078 nm2185928 nm1488865 nm6252151
tt2076822,Chaos Walking,5.738971404952966,action adventure fantasy nm0510731 nm4043618 nm5397459 nm0065007 nm0654648 nm1176676
tt20768712,Book Club: The Next Chapter,5.8407828152574925,comedy romance nm2250139 nm0000473 nm0000404 nm0000298 nm0005460 nm0000412
