tconst,originalTitle,weightedAverageScales,soup
tt0031252,Drums Along the Mohawk,0.7155714150889456,drama romance war nm0000406 nm0001055 nm0000020 nm0646829 nm0172287 nm0001017
tt0031322,The Flying Deuces,0.6946478603457831,comedy family war nm0840042 nm0491048 nm0001316 nm0662335 nm0306786 nm0585481
tt0031334,The Four Feathers,0.7393998391926212,adventure drama romance nm0466113 nm0166234 nm0724732 nm0807580 nm0243454 nm0420011
tt0031359,Gaslight,0.7266529365144129,mystery thriller nm0225555 nm0906932 nm0944087 nm0678693 nm0179451 nm0628579
tt0031381,Gone with the Wind,0.8790259932204507,drama romance war nm0281808 nm0002030 nm0939992 nm0000022 nm0000046 nm0593775 nm0641966 nm0450810
tt0031385,"Goodbye, Mr. Chips",0.7940982760368671,drama romance nm0939992 nm0291548 nm0232196 nm0002093 nm0452953
tt0031398,Gunga Din,0.7437177692133685,adventure comedy war nm0828419 nm0000026 nm0000021 nm0572142 nm0001195 nm0415488
tt0031448,The Hound of the Baskervilles,0.7567425279054254,crime mystery thriller nm0485647 nm0001651 nm0115558 nm0338901 nm0057412 nm0041172
tt0031455,The Hunchback of Notre Dame,0.7886806972057206,drama romance nm0226189 nm0001452 nm0000058 nm0362567 nm0593775 nm0639529
tt0031505,Jamaica Inn,0.6737166170965126,adventure crime nm0000033 nm0000058 nm0628579 nm0001452 nm0388166 nm0677961
tt0031514,Le jour se lève,0.7667071855850801,crime drama romance nm0138893 nm0300064 nm0491238 nm0001916 nm0077598 nm0077620
tt0031580,The Little Princess,0.7215826483968404,comedy drama family nm0485943 nm0782682 nm0000073 nm0338901 nm0521937 nm0402842 nm0003110
tt0031593,Love Affair,0.7325329412674765,comedy drama romance nm0564970 nm0002050 nm0000964 nm0653642 nm0101350 nm0021667
tt0031647,Midnight,0.75688291939884,comedy romance nm0500552 nm0001055 nm0000747 nm0000858 nm0496473 nm0000802
tt0031679,Mr. Smith Goes to Washington,0.863290352785519,comedy drama nm0001008 nm0000071 nm0000795 nm0001647 nm0036427 nm0452128
tt0031725,Ninotchka,0.8079099667553257,comedy romance nm0523932 nm0001256 nm0002048 nm0163257 nm0000509 nm0750079
tt0031742,Of Mice and Men,0.7655715835515905,adventure drama nm0587277 nm0001033 nm0580565 nm0275897 nm0001948 nm0092129
tt0031762,Only Angels Have Wings,0.7806356686477981,adventure drama romance nm0001328 nm0000026 nm0000795 nm0000028 nm0001932 nm0593775
tt0031826,The Private Lives of Elizabeth and Essex,0.7134593310214378,biography drama history nm0002031 nm0000012 nm0001224 nm0000014 nm0187981 nm0002118
tt0031867,The Roaring Twenties,0.8048319290119959,crime drama film-noir nm0909825 nm0000010 nm0000007 nm0485509 nm0313438 nm0528705
tt0031885,La règle du jeu,0.8244501228338775,comedy drama nm0719756 nm0197950 nm0339669 nm0239513 nm0664186 nm0847851
tt0031951,Son of Frankenstein,0.7341554991180601,drama horror sci-fi nm0498174 nm0000472 nm0001651 nm0000509 nm0041172 nm0404360
tt0031971,Stagecoach,0.8243478545422186,adventure drama western nm0000406 nm0000078 nm0872456 nm0222596 nm0001017 nm0593775
tt0032138,The Wizard of Oz,0.8690886093489916,adventure family fantasy nm0281808 nm0896542 nm0000023 nm0604656 nm0001961
tt0032143,The Women,0.7872745843212456,comedy drama nm0002030 nm0790454 nm0001076 nm0751426 nm0092683 nm0002104
tt0032145,Wuthering Heights,0.778188038552978,drama romance nm0943758 nm0643353 nm0000059 nm0000057 nm0733460 nm0187981
tt0032155,Young Mr. Lincoln,0.7567164849601258,biography drama history nm0000406 nm0000020 nm0103567 nm0915913 nm0924011 nm0172287
tt0032194,"All This, and Heaven Too",0.7328162787147624,drama romance nm0514822 nm0000012 nm0000964 nm0528705 nm0641966 nm0917768
tt0032234,The Bank Dick,0.7251033352319073,comedy nm0166836 nm0001211 nm0936755 nm0580916 nm0215822 nm0707771
tt0032484,Foreign Correspondent,0.7732595079028339,action romance thriller nm0000033 nm0566948 nm0206478 nm0003339 nm0001695 nm0060168
tt0032536,Go West,0.7006509502851787,comedy musical western nm0125636 nm0000050 nm0555597 nm0555617 nm0140865 nm0507114
tt0032551,The Grapes of Wrath,0.8616214758389644,drama nm0000406 nm0000020 nm0002034 nm0001017 nm0335788 nm0100758
tt0032553,The Great Dictator,0.8988177906869935,comedy drama war nm0000122 nm0000122 nm0002104 nm0642988 nm0306786
tt0032599,His Girl Friday,0.8263931041818737,comedy drama romance nm0001328 nm0000026 nm0751426 nm0000897 nm0516876 nm0356004
tt0032635,The Invisible Man Returns,0.6824419790194418,drama horror mystery nm0562004 nm0362567 nm0001637 nm0340644 nm0840330 nm0445523
tt0032701,The Letter,0.7706176593551172,crime drama film-noir nm0943758 nm0000012 nm0003339 nm0827263 nm0408586 nm0814216
tt0032762,The Mark of Zorro,0.7623853200264239,action adventure family nm0541149 nm0000061 nm0001105 nm0001651 nm0814216 nm0657874
tt0032811,The Mortal Storm,0.7542974968899216,drama nm0097648 nm0837925 nm0000071 nm0001870 nm0604656 nm0821041
tt0032842,Night Train to Munich,0.722650406710902,drama romance thriller nm0715346 nm0516994 nm0001322 nm0002134 nm0705509 nm0915614
tt0032904,The Philadelphia Story,0.8382053763960439,comedy romance nm0002030 nm0000026 nm0000031 nm0000071 nm0404046 nm0397397
tt0032943,Pride and Prejudice,0.7499078241620627,drama romance nm0502752 nm0002093 nm0000059 nm0092683 nm0646829 nm0001577
tt0032976,Rebecca,0.8646597029696022,drama mystery romance nm0000033 nm0000059 nm0000021 nm0001695 nm0000752 nm0115558
tt0032981,Remember the Night,0.7548977389199526,comedy drama romance nm0500552 nm0001766 nm0534045 nm0094135 nm0666201 nm0732062
tt0033028,The Sea Hawk,0.7690642365434179,action adventure history nm0002031 nm0001224 nm0550782 nm0001647 nm0187981 nm0733460
tt0033045,The Shop Around the Corner,0.8381823422572416,comedy drama romance nm0523932 nm0837925 nm0000071 nm0604656 nm0771584 nm0352774
tt0033149,They Drive by Night,0.7348555843129214,crime drama film-noir nm0909825 nm0706368 nm0000007 nm0792130 nm0526946 nm0656175
tt0033238,Waterloo Bridge,0.7770149042359474,drama romance war nm0503777 nm0000046 nm0001791 nm0914778 nm0276065 nm0653642
tt0033253,The Westerner,0.7342123772310923,drama western nm0943758 nm0000011 nm0000974 nm0202589 nm0831872 nm0875861
tt0033373,Ball of Fire,0.785470262757146,comedy romance nm0001328 nm0000011 nm0001766 nm0393028 nm0871287 nm0757064
tt0033388,The Big Store,0.6827178034854893,comedy family musical nm0718469 nm0000050 nm0555597 nm0555617 nm0553149 nm0340706
tt0033467,Citizen Kane,0.8905668641723283,drama mystery nm0000080 nm0000080 nm0001072 nm0173827 nm0001547
tt0033532,All That Money Can Buy,0.7455675614274051,drama fantasy romance nm0226189 nm0036427 nm0404158 nm0002034 nm0800386 nm0516876
tt0033553,Dr. Jekyll and Mr. Hyde,0.7090632251386361,drama horror sci-fi nm0281808 nm0000075 nm0000006 nm0001805 nm0187981
tt0033627,49th Parallel,0.7377221943291362,drama thriller war nm0003836 nm0001366 nm0000059 nm0313582 nm0692439 nm0522577
tt0033712,Here Comes Mr. Jordan,0.7494775052621483,comedy fantasy romance nm0355284 nm0599910 nm0001647 nm0450810 nm0426089 nm0002143
tt0033717,High Sierra,0.7775648594835337,action adventure drama nm0909825 nm0526946 nm0000007 nm0193232 nm0447913 nm0504125
tt0033729,How Green Was My Valley,0.8024208076969079,drama family nm0000406 nm0682074 nm0000058 nm0496819 nm0187981 nm0001522
tt0033740,I Wake Up Screaming,0.7216289872594178,crime drama film-noir nm0401680 nm0002107 nm0001514 nm0484808 nm0187284 nm0307326
tt0033804,The Lady Eve,0.7995777317825133,comedy romance nm0002545 nm0001766 nm0000020 nm0002013 nm0657874 nm0218131
tt0033836,The Little Foxes,0.7988072023097456,drama romance nm0943758 nm0000012 nm0003339 nm0942863 nm0137999 nm0002053
tt0033870,The Maltese Falcon,0.8550003488218704,crime film-noir mystery nm0001379 nm0000007 nm0000802 nm0313438 nm0000048 nm0533692
tt0033873,Man Hunt,0.7265225570115956,crime drama romance nm0000485 nm0682074 nm0000910 nm0001695 nm0001017 nm0001522
tt0033874,The Man Who Came to Dinner,0.7559873442807484,comedy romance nm0445033 nm0000012 nm0792130 nm0941253 nm0871432 nm0002051
tt0033891,Meet John Doe,0.779221683332891,comedy drama romance nm0001008 nm0000011 nm0001766 nm0036427 nm0000974 nm0001981
tt0033922,Mr. & Mrs. Smith,0.6737479816590266,comedy romance nm0000033 nm0001479 nm0599910 nm0713270 nm0007217 nm0580882
tt0034012,Penny Serenade,0.7192532328932578,drama romance nm0828419 nm0000026 nm0002050 nm0094135 nm0118000 nm0233352
tt0034167,Sergeant York,0.7953875964751749,biography drama history nm0001328 nm0000011 nm0000974 nm0504125 nm0864869 nm0725897
tt0034172,Shadow of the Thin Man,0.72836710700897,drama mystery nm0886754 nm0001635 nm0001485 nm0625167 nm0001656 nm0505249
tt0034240,Sullivan's Travels,0.8223098735544222,adventure comedy drama nm0002545 nm0566948 nm0000043 nm0913094 nm0218131 nm0659427
tt0034248,Suspicion,0.7726716801470203,film-noir mystery thriller nm0000033 nm0000026 nm0000021 nm0362567 nm0115558 nm0926599
tt0034272,That Hamilton Woman,0.7199324654461091,drama history romance nm0466099 nm0000046 nm0000059 nm0610253 nm0021329 nm0178066
tt0034277,They Died with Their Boots On,0.7284331428012656,war western nm0909825 nm0001224 nm0000014 nm0447913 nm0335788 nm0516876
tt0034398,The Wolf Man,0.7592403492497938,horror mystery romance nm0905729 nm0001647 nm0929925 nm0001033 nm0000897
tt0034428,Across the Pacific,0.6995070657065647,action adventure drama nm0001379 nm0792605 nm0000007 nm0000802 nm0002113 nm0357111 nm0950958
tt0034522,The Black Swan,0.6929470564399253,adventure drama nm0454771 nm0000061 nm0000058 nm0187284 nm0593775 nm0001695
tt0034583,Casablanca,0.9124645383504119,drama romance war nm0002031 nm0000007 nm0000006 nm0002134 nm0001647 nm0891998
tt0034587,Cat People,0.7568945223169908,fantasy horror thriller nm0869664 nm0800386 nm0007218 nm0808949 nm0709905 nm0392442
tt0034786,The Ghost of Frankenstein,0.6597035958289521,drama horror sci-fi nm0448915 nm0362567 nm0001033 nm0000897 nm0041172
tt0034798,The Glass Key,0.7174210824020989,crime drama film-noir nm0374702 nm0000042 nm0000043 nm0002046 nm0335748 nm0219396
tt0034862,Holiday Inn,0.7587033172012203,comedy drama music nm0762263 nm0020980 nm0001078 nm0000001 nm0721851 nm0197713 nm0008496
tt0034881,I Married a Witch,0.7297110922484878,comedy fantasy romance nm0163229 nm0545298 nm0000043 nm0070361
tt0034890,In This Our Life,0.7265270138453238,drama nm0001379 nm0909825 nm0000012 nm0000014 nm0107575 nm0604605 nm0002013
tt0034891,In Which We Serve,0.7265813732710581,drama war nm0002021 nm0002021 nm0590055 nm0587061 nm0424743 nm0909727
tt0034946,Kings Row,0.7360435050843305,drama nm0939992 nm0792130 nm0191950 nm0001654 nm0275897 nm0002013
tt0035015,The Magnificent Ambersons,0.7935786338903246,drama romance nm0000080 nm0281381 nm0936404 nm0392529 nm0001072 nm0182537 nm0000879 nm0001547
tt0035019,The Major and the Minor,0.7441422334968668,comedy romance nm0000697 nm0001677 nm0001537 nm0426089 nm0070361 nm0528658
tt0035093,Mrs. Miniver,0.7863996141662893,drama romance war nm0943758 nm0002093 nm0682074 nm0942863 nm0926599 nm0654239
tt0035140,"Now, Voyager",0.8113728040389767,drama romance nm0710924 nm0000012 nm0002134 nm0001647 nm0178066 nm0335748
tt0035160,Ossessione,0.7600353236710882,crime drama romance nm0899581 nm0129278 nm0320988 nm0188096 nm0546222 nm0244602
tt0035169,The Palm Beach Story,0.7671141440166375,comedy romance nm0002545 nm0001055 nm0566948 nm0000802 nm0884964 nm0036324
tt0035211,The Pride of the Yankees,0.7726520476906046,biography drama romance nm0939992 nm0000011 nm0942863 nm0751899 nm0000974 nm0002053
tt0035238,Random Harvest,0.7808852269944673,drama romance nm0503777 nm0172903 nm0002093 nm0233856 nm0676688 nm0871287
tt0035262,Road to Morocco,0.7123416849872843,adventure comedy family nm0124877 nm0001078 nm0001362 nm0483787 nm0000063
tt0035279,Saboteur,0.7488322384689321,thriller war nm0000033 nm0485509 nm0191950 nm0472603 nm0062667 nm0079681
tt0035317,Sherlock Holmes and the Secret Weapon,0.684410675492101,adventure crime drama nm0624756 nm0001651 nm0115558 nm0041172 nm0894524 nm0692796
tt0035318,Sherlock Holmes and the Voice of Terror,0.676787345135297,crime mystery thriller nm0712639 nm0001651 nm0115558 nm0030166 nm0219666 nm0327089
tt0035417,The Talk of the Town,0.7565530962664471,comedy drama romance nm0828419 nm0000026 nm0000795 nm0172903 nm0118000 nm0268225
tt0035423,Kate & Leopold,0.6872947620640756,comedy fantasy romance nm0003506 nm0000212 nm0413168 nm0000630 nm0005227 nm0005169
tt0035432,This Gun for Hire,0.7540539636835625,crime drama film-noir nm0878338 nm0000042 nm0000043 nm0696481 nm0187284 nm0551222
tt0035446,To Be or Not to Be,0.8499532924529718,comedy romance war nm0523932 nm0001479 nm0000912 nm0821041 nm0107795 nm0041172
tt0035567,Woman of the Year,0.7328710374320335,comedy drama romance nm0828419 nm0000075 nm0000031 nm0047810 nm0654239 nm0914808
tt0035575,Yankee Doodle Dandy,0.7826697903513388,biography drama family nm0002031 nm0000010 nm0504125 nm0404158 nm0926636 nm0543287
tt0035753,Le corbeau,0.7842844527242027,crime drama mystery nm0167241 nm0294382 nm0496185 nm0289932 nm0543924 nm0299353
tt0035799,Destination Tokyo,0.7176963296013964,adventure war nm0202681 nm0000026 nm0002092 nm0002118 nm0725891 nm0163816
tt0035884,Five Graves to Cairo,0.7343593856843244,thriller war nm0000697 nm0867144 nm0000879 nm0848667 nm0093769 nm0886870
tt0035896,For Whom the Bell Tolls,0.7095959639600541,adventure drama history nm0939992 nm0000011 nm0000006 nm0848667 nm0194742 nm0812453
tt0035899,Frankenstein Meets the Wolf Man,0.6805466092958864,fantasy horror sci-fi nm0624756 nm0001033 nm0557314 nm0461549 nm0041172 nm0000509
tt0035966,Hangmen Also Die!,0.7383984440307307,drama film-noir thriller nm0000485 nm0002046 nm0000974 nm0496819 nm0516876
tt0035979,Heaven Can Wait,0.7506283892656787,comedy drama fantasy nm0523932 nm0000074 nm0000747 nm0002013 nm0537685 nm0187284
tt0036027,I Walked with a Zombie,0.7294058171284474,drama fantasy horror nm0869664 nm0214168 nm0007218 nm0255199 nm0057121 nm0068257
tt0036098,Lassie Come Home,0.7184691461835204,adventure drama family nm0928208 nm0001522 nm0187981 nm0926599 nm0350324 nm0115558
tt0036104,The Leopard Man,0.6951688525085128,film-noir horror thriller nm0869664 nm0641454 nm0546712 nm0112046 nm0422436 nm0068257
tt0036112,The Life and Death of Colonel Blimp,0.8147983744789515,drama romance war nm0003836 nm0696247 nm0515193 nm0000039 nm0906932
tt0036172,The More the Merrier,0.7563264005550405,comedy nm0828419 nm0000795 nm0566948 nm0002013 nm0301348 nm0071636
tt0036244,The Ox-Bow Incident,0.8279819362328397,drama western nm0920074 nm0000020 nm0000763 nm0400794 nm0000063 nm0264278
tt0036260,Phantom Lady,0.7234577248167364,crime drama film-noir nm0802563 nm0867144 nm0707048 nm0193232 nm0592058 nm0327089
tt0036261,Phantom of the Opera,0.6795519631486161,drama horror music nm0523893 nm0248904 nm0288078 nm0001647 nm0057422 nm0140504
tt0036323,Sahara,0.7586826935461107,action drama war nm0466113 nm0000007 nm0071636 nm0619798 nm0000978 nm0002270
tt0036341,The Seventh Victim,0.6984713650185818,drama horror mystery nm0733476 nm0001375 nm0007218 nm0112046 nm0422436 nm0107574
tt0036342,Shadow of a Doubt,0.8276362644698092,film-noir thriller nm0000033 nm0942863 nm0001072 nm0136994 nm0871287 nm0172048
tt0036348,Sherlock Holmes Faces Death,0.7040902490105319,crime mystery romance nm0624756 nm0001651 nm0115558 nm0388615 nm0546657 nm0111702
tt0036376,Son of Dracula,0.6599762524244124,drama fantasy horror nm0802563 nm0001033 nm0656745 nm0020145 nm0030166 nm0186600
tt0036377,The Song of Bernadette,0.7571317481548089,biography drama mystery nm0454771 nm0428354 nm0001948 nm0264278 nm0001637 nm0002011
tt0036400,Sugata Sanshirô,0.6943693972889389,action adventure drama nm0000041 nm0645676 nm0297843 nm0865372 nm0875370 nm0793766
tt0036506,Vredens dag,0.807189324077689,drama history nm0003433 nm0740463 nm0610228 nm0624653 nm0028249 nm0073899
tt0036613,Arsenic and Old Lace,0.8383669356506399,comedy crime thriller nm0001008 nm0000026 nm0485509 nm0557339 nm0007217 nm0002143
tt0036695,A Canterbury Tale,0.7328090177381534,comedy drama mystery nm0003836 nm0696247 nm0692439 nm0799257 nm0696866 nm0842302 nm0460874
tt0036723,Cover Girl,0.6951289707229479,comedy music musical nm0896533 nm0000028 nm0000037 nm0101350 nm0799014
tt0036733,The Curse of the Cat People,0.6977384566700209,drama horror mystery nm0902270 nm0936404 nm0800386 nm0808949 nm0709905 nm0141466 nm0545295
tt0036775,Double Indemnity,0.8863716862931745,crime drama film-noir nm0000697 nm0534045 nm0001766 nm0000064 nm0056477 nm0356004
tt0036818,Die Feuerzangenbowle,0.7578908769515369,comedy family nm0919012 nm0004464 nm0385381 nm0785919 nm0690691
tt0036855,Gaslight,0.8167715381449949,crime drama mystery nm0002030 nm0000964 nm0000006 nm0001072 nm0926599 nm0001450
tt0036868,The Best Years of Our Lives,0.857787203191408,drama romance war nm0943758 nm0001485 nm0000763 nm0545298 nm0942863 nm0562920
tt0036872,Going My Way,0.72913603496595,comedy drama music nm0564970 nm0001078 nm0280178 nm0570451 nm0113769 nm0516876
tt0036891,Hail the Conquering Hero,0.7421980306810915,comedy war nm0002545 nm0102787 nm0707048 nm0906940 nm0218131 nm0659427
tt0036910,The Chronicle History of King Henry the Fifth with His Battell Fought at Agincourt in France,0.7164544390634421,biography drama history nm0000059 nm0000059 nm0628579 nm0052203 nm0043875 nm0375818
tt0036931,House of Frankenstein,0.6660678006445098,fantasy horror sci-fi nm0448915 nm0000472 nm0001033 nm0619798 nm0001017 nm0350374
tt0036969,Jane Eyre,0.7578413356620539,drama romance nm0829038 nm0000080 nm0000021 nm0639684 nm0307750 nm0840330
tt0037008,Laura,0.8335496761524359,drama film-noir mystery nm0695937 nm0541149 nm0000074 nm0000763 nm0916067 nm0001637 nm0000752
tt0037017,Lifeboat,0.7965242672946542,drama war nm0000033 nm0000845 nm0388303 nm0805790 nm0000904 nm0027156
tt0037059,Meet Me in St. Louis,0.7851461426470135,comedy drama family nm0591486 nm0000023 nm0639684 nm0000802 nm0107082 nm0000748
tt0037075,Ministry of Fear,0.7283035514990761,crime drama film-noir nm0000485 nm0001537 nm0721851 nm0260722 nm0111702 nm0911278
tt0037077,The Miracle of Morgan's Creek,0.7585302369770678,comedy romance war nm0002545 nm0102787 nm0002149 nm0528658 nm0218131 nm0356004
tt0037094,Mr. Skeffington,0.7521185983608627,drama romance nm0792605 nm0000012 nm0001647 nm0008496 nm0183459 nm0912265
tt0037101,"Murder, My Sweet",0.7708000063028305,crime drama film-noir nm0229424 nm0694090 nm0872456 nm0794297 nm0472603 nm0563417
tt0037120,National Velvet,0.7389428629865744,drama family sport nm0113284 nm0001682 nm0000072 nm0187981 nm0720843 nm0001450
tt0037166,Passage to Marseille,0.6982156540569336,adventure drama romance nm0002031 nm0000007 nm0001647 nm0006807 nm0233856 nm0002113
tt0037248,The Scarlet Claw,0.7238918553595345,crime mystery thriller nm0624756 nm0001651 nm0115558 nm0357592 nm0146905 nm0389824
